scenario_id,c_timestep,money_distribution_timestep,income_distribution_rule_timestep,growth_rule_timestep,spending_label_timestep,topology_label_timestep,event_large_event_rate_timestep,mean_event_fraction_timestep,propagated_share_total_timestep,event_occupancy_timestep,c_period,money_distribution_period,income_distribution_rule_period,growth_rule_period,spending_label_period,topology_label_period,event_large_event_rate_period,mean_event_fraction_period,propagated_share_total_period,event_occupancy_period
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,0.2,pareto,biased,preferential_debt,baseline,er_k6,0.0,0.0083333333333333,0.0,0.008,0.2,pareto,biased,preferential_debt,baseline,er_k6,0.0,0.011954365079365,0.0580912863070539,0.4666666666666667
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.2,pareto,biased,preferential_debt,baseline,er_k12,0.0,0.0083333333333333,0.0,0.0079365079365079,0.2,pareto,biased,preferential_debt,baseline,er_k12,0.0,0.0112811791383219,0.0753768844221105,0.4083333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.2,pareto,biased,preferential_debt,baseline,er_k24,0.0,0.0083333333333333,0.0,0.0143442622950819,0.2,pareto,biased,preferential_debt,baseline,er_k24,0.0,0.0118101545253863,0.1214953271028037,0.4194444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.2,pareto,biased,preferential_debt,baseline,ba_k6,0.0,0.0083333333333333,0.0,0.0221327967806841,0.2,pareto,biased,preferential_debt,baseline,ba_k6,0.0,0.0120689655172413,0.0476190476190476,0.5638888888888889
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.2,pareto,biased,preferential_debt,baseline,ba_k12,0.0,0.0083333333333333,0.0,0.0259481037924151,0.2,pareto,biased,preferential_debt,baseline,ba_k12,0.0,0.0121584699453551,0.0823970037453183,0.5083333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.2,pareto,biased,preferential_debt,baseline,ba_k24,0.0,0.0083333333333333,0.0,0.0141987829614604,0.2,pareto,biased,preferential_debt,baseline,ba_k24,0.0,0.0120259481037924,0.0871369294605809,0.4638888888888889
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k6,0.2,pareto,biased,preferential_debt,baseline,sw_k6,0.0,0.0083333333333333,0.0,0.0095785440613026,0.2,pareto,biased,preferential_debt,baseline,sw_k6,0.0,0.0113396624472573,0.0604651162790697,0.4388888888888889
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k12,0.2,pareto,biased,preferential_debt,baseline,sw_k12,0.0,0.0083333333333333,0.0,0.0155945419103313,0.2,pareto,biased,preferential_debt,baseline,sw_k12,0.0,0.0125252525252525,0.064516129032258,0.4583333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,0.2,pareto,biased,preferential_debt,baseline,sw_k24,0.0,0.0083333333333333,0.0,0.0082135523613963,0.2,pareto,biased,preferential_debt,baseline,sw_k24,0.0,0.0115162037037037,0.1105527638190954,0.4
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-complete,0.2,pareto,biased,preferential_debt,high_income,complete,0.0,0.009090909090909,0.0833333333333333,0.0153631284916201,0.2,pareto,biased,preferential_debt,high_income,complete,0.0,0.013209219858156,0.1241610738255033,0.5222222222222223
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-er_k6,0.2,pareto,biased,preferential_debt,high_income,er_k6,0.0,0.0083333333333333,0.0,0.0242261103633916,0.2,pareto,biased,preferential_debt,high_income,er_k6,0.0,0.0152949245541838,0.0605381165919282,0.675
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,0.2,pareto,biased,preferential_debt,high_income,er_k12,0.0,0.0083333333333333,0.0,0.0160213618157543,0.2,pareto,biased,preferential_debt,high_income,er_k12,0.0,0.0128340365682137,0.0657534246575342,0.6583333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-er_k24,0.2,pareto,biased,preferential_debt,high_income,er_k24,0.0,0.0083333333333333,0.0,0.016260162601626,0.2,pareto,biased,preferential_debt,high_income,er_k24,0.0,0.0134146341463414,0.103030303030303,0.5694444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,0.2,pareto,biased,preferential_debt,high_income,ba_k6,0.0,0.0087962962962962,0.0526315789473684,0.0250347705146036,0.2,pareto,biased,preferential_debt,high_income,ba_k6,0.0,0.0146139705882352,0.0440251572327044,0.7555555555555555
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,0.2,pareto,biased,preferential_debt,high_income,ba_k12,0.0,0.0083333333333333,0.0,0.0220994475138121,0.2,pareto,biased,preferential_debt,high_income,ba_k12,0.0,0.0140915593705293,0.0888324873096446,0.6472222222222223
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,0.2,pareto,biased,preferential_debt,high_income,ba_k24,0.0,0.0083333333333333,0.0,0.0301369863013698,0.2,pareto,biased,preferential_debt,high_income,ba_k24,0.0,0.0126901798063623,0.1008174386920981,0.6694444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k6,0.2,pareto,biased,preferential_debt,high_income,sw_k6,0.0,0.0083333333333333,0.0,0.0124653739612188,0.2,pareto,biased,preferential_debt,high_income,sw_k6,0.0,0.0132716049382716,0.0523255813953488,0.6
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k12,0.2,pareto,biased,preferential_debt,high_income,sw_k12,0.0,0.0091666666666666,0.0909090909090909,0.0272479564032697,0.2,pareto,biased,preferential_debt,high_income,sw_k12,0.0,0.0132425742574257,0.0654205607476635,0.5611111111111111
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k24,0.2,pareto,biased,preferential_debt,high_income,sw_k24,0.0,0.0083333333333333,0.0,0.0162162162162162,0.2,pareto,biased,preferential_debt,high_income,sw_k24,0.0,0.013301282051282,0.0993975903614457,0.5777777777777777
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,0.2,pareto,biased,preferential_debt,high_wealth,complete,0.0,0.009375,0.1111111111111111,0.0199750312109862,0.2,pareto,biased,preferential_debt,high_wealth,complete,0.0,0.0152474526928675,0.1503579952267303,0.6361111111111111
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,0.2,pareto,biased,preferential_debt,high_wealth,er_k6,0.0,0.0083333333333333,0.0,0.0244845360824742,0.2,pareto,biased,preferential_debt,high_wealth,er_k6,0.0,0.0157169117647058,0.074074074074074,0.7555555555555555
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k12,0.2,pareto,biased,preferential_debt,high_wealth,er_k12,0.0,0.0083333333333333,0.0,0.01125,0.2,pareto,biased,preferential_debt,high_wealth,er_k12,0.0,0.0147696476964769,0.0963302752293578,0.6833333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.2,pareto,biased,preferential_debt,high_wealth,er_k24,0.0,0.0088888888888888,0.0625,0.0190355329949238,0.2,pareto,biased,preferential_debt,high_wealth,er_k24,0.0,0.0149666666666666,0.0935412026726058,0.6944444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k6,0.2,pareto,biased,preferential_debt,high_wealth,ba_k6,0.0,0.0083333333333333,0.0,0.0299625468164794,0.2,pareto,biased,preferential_debt,high_wealth,ba_k6,0.0,0.016546329723225,0.0636363636363636,0.7694444444444445
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k12,0.2,pareto,biased,preferential_debt,high_wealth,ba_k12,0.0,0.0083333333333333,0.0,0.0350438047559449,0.2,pareto,biased,preferential_debt,high_wealth,ba_k12,0.0,0.0158479532163742,0.07380073800738,0.7916666666666666
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k24,0.2,pareto,biased,preferential_debt,high_wealth,ba_k24,0.0,0.0083333333333333,0.0,0.0158102766798418,0.2,pareto,biased,preferential_debt,high_wealth,ba_k24,0.0,0.0175757575757575,0.0810344827586206,0.7638888888888888
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k6,0.2,pareto,biased,preferential_debt,high_wealth,sw_k6,0.0,0.0083333333333333,0.0,0.0180878552971576,0.2,pareto,biased,preferential_debt,high_wealth,sw_k6,0.0,0.0161764705882352,0.0444444444444444,0.7083333333333334
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k12,0.2,pareto,biased,preferential_debt,high_wealth,sw_k12,0.0,0.0083333333333333,0.0,0.0193050193050193,0.2,pareto,biased,preferential_debt,high_wealth,sw_k12,0.0,0.0170588235294117,0.0517241379310344,0.7083333333333334
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.2,pareto,biased,preferential_debt,high_wealth,sw_k24,0.0,0.0083333333333333,0.0,0.0383141762452107,0.2,pareto,biased,preferential_debt,high_wealth,sw_k24,0.0,0.0173583662714097,0.0891840607210626,0.7027777777777777
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-complete,0.2,pareto,biased,preferential_debt,high_both,complete,0.0,0.01015625,0.1794871794871795,0.0288548241659152,0.2,pareto,biased,preferential_debt,high_both,complete,0.0,0.0185853379152348,0.1417565485362095,0.8083333333333333
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,0.2,pareto,biased,preferential_debt,high_both,er_k6,0.0,0.0086111111111111,0.032258064516129,0.0267618198037466,0.2,pareto,biased,preferential_debt,high_both,er_k6,0.0,0.023530901722391,0.046286329386437,0.9138888888888888
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,0.2,pareto,biased,preferential_debt,high_both,er_k12,0.0,0.0087719298245614,0.05,0.032312925170068,0.2,pareto,biased,preferential_debt,high_both,er_k12,0.0,0.0226984126984126,0.085081585081585,0.875
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,0.2,pareto,biased,preferential_debt,high_both,er_k24,0.0,0.0099537037037037,0.1395348837209302,0.0311688311688311,0.2,pareto,biased,preferential_debt,high_both,er_k24,0.0,0.0199324324324324,0.1073446327683615,0.8222222222222222
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k6,0.2,pareto,biased,preferential_debt,high_both,ba_k6,0.0,0.0088541666666666,0.0588235294117647,0.040574809805579,0.2,pareto,biased,preferential_debt,high_both,ba_k6,0.0028653295128939,0.0347421203438395,0.0446735395189003,0.9694444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k12,0.2,pareto,biased,preferential_debt,high_both,ba_k12,0.0,0.0091145833333333,0.0857142857142857,0.0282685512367491,0.2,pareto,biased,preferential_debt,high_both,ba_k12,0.0,0.0279239766081871,0.0532286212914485,0.95
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k24,0.2,pareto,biased,preferential_debt,high_both,ba_k24,0.0,0.0085714285714285,0.0277777777777777,0.0299914310197086,0.2,pareto,biased,preferential_debt,high_both,ba_k24,0.0,0.0203399122807017,0.1024258760107816,0.8444444444444444
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,0.2,pareto,biased,preferential_debt,high_both,sw_k6,0.0,0.0086309523809523,0.0344827586206896,0.0240756663800515,0.2,pareto,biased,preferential_debt,high_both,sw_k6,0.0,0.0223577235772357,0.0431818181818181,0.9111111111111112
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,0.2,pareto,biased,preferential_debt,high_both,sw_k12,0.0,0.0083333333333333,0.0,0.0181503889369057,0.2,pareto,biased,preferential_debt,high_both,sw_k12,0.0,0.0186559139784946,0.069164265129683,0.8611111111111112
c-0p20__money-pareto__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,0.2,pareto,biased,preferential_debt,high_both,sw_k24,0.0,0.0088541666666666,0.0588235294117647,0.0283185840707964,0.2,pareto,biased,preferential_debt,high_both,sw_k24,0.0,0.0189625850340136,0.0792227204783258,0.8166666666666667
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-complete,0.3,equal,uniform,random,low,complete,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,complete,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-er_k6,0.3,equal,uniform,random,low,er_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,er_k6,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-er_k12,0.3,equal,uniform,random,low,er_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,er_k12,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-er_k24,0.3,equal,uniform,random,low,er_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,er_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-ba_k6,0.3,equal,uniform,random,low,ba_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,ba_k6,0.0,0.0083333333333333,0.0,0.0611111111111111
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-ba_k12,0.3,equal,uniform,random,low,ba_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,ba_k12,0.0,0.0087719298245614,0.0,0.0527777777777777
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-ba_k24,0.3,equal,uniform,random,low,ba_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,ba_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-sw_k6,0.3,equal,uniform,random,low,sw_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,sw_k6,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-sw_k12,0.3,equal,uniform,random,low,sw_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,sw_k12,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-low__topo-sw_k24,0.3,equal,uniform,random,low,sw_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,low,sw_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-complete,0.3,equal,uniform,random,baseline,complete,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,complete,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-er_k6,0.3,equal,uniform,random,baseline,er_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,er_k6,0.0,0.0083333333333333,0.0,0.0138888888888888
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-er_k12,0.3,equal,uniform,random,baseline,er_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,er_k12,0.0,0.0083333333333333,0.0,0.0055555555555555
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-er_k24,0.3,equal,uniform,random,baseline,er_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,er_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-ba_k6,0.3,equal,uniform,random,baseline,ba_k6,0.0,0.0083333333333333,0.0,0.0046838407494145,0.3,equal,uniform,random,baseline,ba_k6,0.0,0.0095588235294117,0.0512820512820512,0.1888888888888888
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-ba_k12,0.3,equal,uniform,random,baseline,ba_k12,0.0,0.0083333333333333,0.0,0.0033821871476888,0.3,equal,uniform,random,baseline,ba_k12,0.0,0.0090277777777777,0.0769230769230769,0.1
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-ba_k24,0.3,equal,uniform,random,baseline,ba_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,ba_k24,0.0,0.0083333333333333,0.0,0.0333333333333333
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-sw_k6,0.3,equal,uniform,random,baseline,sw_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,sw_k6,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-sw_k12,0.3,equal,uniform,random,baseline,sw_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,sw_k12,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-baseline__topo-sw_k24,0.3,equal,uniform,random,baseline,sw_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,baseline,sw_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-complete,0.3,equal,uniform,random,high_income,complete,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,complete,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-er_k6,0.3,equal,uniform,random,high_income,er_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,er_k6,0.0,0.01,0.125,0.0555555555555555
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-er_k12,0.3,equal,uniform,random,high_income,er_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,er_k12,0.0,0.0083333333333333,0.0,0.0222222222222222
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-er_k24,0.3,equal,uniform,random,high_income,er_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,er_k24,0.0,0.0083333333333333,0.0,0.0055555555555555
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-ba_k6,0.3,equal,uniform,random,high_income,ba_k6,0.0,0.0083333333333333,0.0,0.004881450488145,0.3,equal,uniform,random,high_income,ba_k6,0.0,0.0102513227513227,0.0516129032258064,0.35
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-ba_k12,0.3,equal,uniform,random,high_income,ba_k12,0.0,0.0083333333333333,0.0,0.0036845983787767,0.3,equal,uniform,random,high_income,ba_k12,0.0,0.0103932584269662,0.063063063063063,0.2472222222222222
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-ba_k24,0.3,equal,uniform,random,high_income,ba_k24,0.0,0.0083333333333333,0.0,0.0007530120481927,0.3,equal,uniform,random,high_income,ba_k24,0.0,0.0094017094017094,0.0,0.1083333333333333
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-sw_k6,0.3,equal,uniform,random,high_income,sw_k6,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,sw_k6,0.0,0.0083333333333333,0.0,0.0027777777777777
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-sw_k12,0.3,equal,uniform,random,high_income,sw_k12,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,sw_k12,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-high_income__topo-sw_k24,0.3,equal,uniform,random,high_income,sw_k24,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_income,sw_k24,0.0,0.0,0.0,0.0
c-0p30__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.3,equal,uniform,random,high_wealth,complete,0.0,0.0,0.0,0.0,0.3,equal,uniform,random,high_wealth,complete,0.0,0.0,0.0,0.0
