seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,run_index,spending_label,topology_label,topology_family,target_mean_degree_requested
2026061377,True,120,2400,12,313,18,60,2400,313,649,4,4,64,45,0.03333333333333333,False,2400,2400,649,0.0,0.3313541666666666,0,185,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026069377,120,720,12.0,0.10084033613445378,0.09856997770890952,2.8780780624113262,0.23983983853427718,22,1,120,1.0,2.1599439775910363,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,1,high_both,er_k12,er,12
2026061378,True,120,2378,13,333,19,60,2378,333,802,3,3,61,49,0.025,False,2400,2400,802,0.0,0.36121527777777773,0,192,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026069378,120,720,12.0,0.10084033613445378,0.10606283814673231,3.7080992435478315,0.30900827029565264,23,1,120,1.0,2.1777310924369746,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,2,high_both,er_k12,er,12
2026061379,True,120,2387,14,349,18,60,2387,349,686,3,3,62,48,0.025,False,2400,2400,686,0.0,0.3372708333333334,0,182,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026069379,120,1440,24.0,0.20168067226890757,0.2008223846046521,4.193248541803041,0.17471868924179337,35,1,120,1.0,1.8032212885154062,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,0,high_both,er_k24,er,24
2026061380,True,120,2384,21,481,19,60,2384,481,484,3,3,68,52,0.025,False,2400,2400,484,0.0,0.3267569444444445,0,198,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026069380,120,1440,24.0,0.20168067226890757,0.20289352966315824,4.5661800227323495,0.19025750094718122,38,1,120,1.0,1.8030812324929972,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,1,high_both,er_k24,er,24
2026061381,True,120,2388,30,659,19,60,2388,659,875,6,6,52,34,0.05,False,2400,2400,875,0.0,0.35468750000000004,0,188,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026069381,120,1440,24.0,0.20168067226890757,0.2034538840036876,4.332051092342595,0.1805021288476081,39,1,120,1.0,1.8021008403361345,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,2,high_both,er_k24,er,24
2026061373,True,120,2382,11,294,20,60,2382,294,749,4,4,67,48,0.03333333333333333,False,2400,2400,749,0.0,0.3871527777777779,0,194,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026069373,120,360,6.0,0.05042016806722689,0.053731314981314955,2.565800719723442,0.42763345328724034,14,2,119,0.9916666666666667,2.845890898732374,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,0,high_both,er_k6,er,6
2026061374,True,120,2382,24,538,19,60,2382,538,850,3,3,54,40,0.025,False,2400,2400,850,0.0,0.37297916666666664,0,189,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026069374,120,360,6.0,0.05042016806722689,0.06470247345247343,2.3909551787239063,0.3984925297873177,14,1,120,1.0,2.834453781512605,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,1,high_both,er_k6,er,6
2026061375,True,120,2384,23,522,18,60,2384,522,773,3,3,59,45,0.025,False,2400,2400,773,0.0,0.3579930555555555,0,194,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026069375,120,360,6.0,0.05042016806722689,0.04335201835201834,2.6488991424111767,0.4414831904018628,14,1,120,1.0,2.869187675070028,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,2,high_both,er_k6,er,6
2026061394,True,120,2380,21,480,19,60,2380,480,881,3,3,51,39,0.025,False,2400,2400,881,0.0,0.35159027777777774,0,188,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026069394,120,720,12.0,0.10084033613445378,0.5073925842675842,1.118033988749895,0.09316949906249124,16,1,120,1.0,2.6126050420168068,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,0,high_both,sw_k12,sw,12
2026061395,True,120,2367,13,337,20,60,2367,337,955,2,2,47,38,0.016666666666666666,False,2400,2400,955,0.0,0.3460902777777779,0,197,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026069395,120,720,12.0,0.10084033613445378,0.4949679024679024,1.02469507659596,0.08539125638299666,15,1,120,1.0,2.5621848739495796,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,1,high_both,sw_k12,sw,12
2026061396,True,120,2387,28,621,19,60,2387,621,811,3,3,53,39,0.025,False,2400,2400,811,0.0,0.3641319444444444,0,187,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026069396,120,720,12.0,0.10084033613445378,0.5018510193510195,1.0645812948447542,0.08871510790372951,15,1,120,1.0,2.58109243697479,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,2,high_both,sw_k12,sw,12
2026061397,True,120,2394,17,400,19,60,2394,400,720,3,3,60,41,0.025,False,2400,2400,720,0.0,0.33635416666666673,0,198,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026069397,120,1440,24.0,0.20168067226890757,0.5445838041453985,1.378404875209022,0.057433536467042585,28,1,120,1.0,1.9798319327731093,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,0,high_both,sw_k24,sw,24
2026061398,True,120,2380,20,463,19,60,2380,463,861,3,3,50,32,0.025,False,2400,2400,861,0.0,0.33058333333333345,0,189,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026069398,120,1440,24.0,0.20168067226890757,0.552832254925169,1.52206000757745,0.06341916698239375,29,1,120,1.0,1.9938375350140056,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,1,high_both,sw_k24,sw,24
2026061399,True,120,2351,23,514,19,60,2351,514,733,5,5,62,40,0.041666666666666664,False,2400,2400,733,0.0,0.3420347222222222,0,194,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026069399,120,1440,24.0,0.20168067226890757,0.5341768686225208,1.591644851508443,0.06631853547951845,28,1,120,1.0,1.945798319327731,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,2,high_both,sw_k24,sw,24
2026061391,True,120,2387,27,595,19,60,2387,595,997,4,4,50,35,0.03333333333333333,False,2400,2400,997,0.0,0.3864791666666667,0,190,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026069391,120,360,6.0,0.05042016806722689,0.4348677248677247,0.8366600265340756,0.13944333775567927,9,1,120,1.0,3.722829131652661,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,0,high_both,sw_k6,sw,6
2026061392,True,120,2378,25,548,18,60,2378,548,1055,3,3,45,39,0.025,False,2400,2400,1055,0.0,0.3533680555555556,0,190,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026069392,120,360,6.0,0.05042016806722689,0.43829365079365085,0.7187952884282609,0.11979921473804349,8,1,120,1.0,3.865966386554622,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,1,high_both,sw_k6,sw,6
2026061393,True,120,2396,21,486,19,60,2396,486,743,4,4,60,49,0.03333333333333333,False,2400,2400,743,0.0,0.3610486111111111,0,186,120,20.0,equal,biased,preferential_debt,0.04,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026069393,120,360,6.0,0.05042016806722689,0.46962301587301614,0.695221787153807,0.11587029785896784,8,1,120,1.0,3.90672268907563,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,2,high_both,sw_k6,sw,6
2026061325,True,120,1252,13,230,11,60,1252,230,511,2,2,33,29,0.016666666666666666,False,2400,2400,511,0.0,0.3258819444444445,0,102,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026069325,120,720,12.0,0.10084033613445378,0.174979078615715,6.911343333004567,0.5759452777503805,37,1,120,1.0,2.165126050420168,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,0,high_income,ba_k12,ba,12
2026061326,True,120,1258,12,218,10,60,1258,218,410,2,2,35,33,0.016666666666666666,False,2400,2400,410,0.0,0.2748125000000001,0,98,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026069326,120,720,12.0,0.10084033613445378,0.177608831534529,7.493330367733695,0.6244441973111413,44,1,120,1.0,2.1439775910364145,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,1,high_income,ba_k12,ba,12
2026061327,True,120,1248,3,118,9,60,1248,118,485,2,2,32,26,0.016666666666666666,False,2400,2400,485,0.0,0.27698611111111116,0,87,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026069327,120,720,12.0,0.10084033613445378,0.19709673333155936,7.744890788986849,0.6454075657489041,50,1,120,1.0,2.137535014005602,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,2,high_income,ba_k12,ba,12
2026061328,True,120,1267,8,176,10,60,1267,176,549,2,2,28,25,0.016666666666666666,False,2400,2400,549,0.0,0.27388888888888885,0,96,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026069328,120,1440,24.0,0.20168067226890757,0.29319173814569605,11.38346754435279,0.47431114768136623,69,1,120,1.0,1.8098039215686275,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,0,high_income,ba_k24,ba,24
2026061329,True,120,1242,16,256,8,60,1242,256,682,2,2,21,19,0.016666666666666666,False,2400,2400,682,0.0,0.29156249999999995,0,97,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026069329,120,1440,24.0,0.20168067226890757,0.28077044519126804,11.200446419674531,0.4666852674864388,65,1,120,1.0,1.8088235294117647,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,1,high_income,ba_k24,ba,24
2026061330,True,120,1250,18,271,10,60,1250,271,716,3,3,21,19,0.025,False,2400,2400,716,0.0,0.2995416666666666,0,92,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026069330,120,1440,24.0,0.20168067226890757,0.27326740883148276,10.653637876331258,0.4439015781804691,69,1,120,1.0,1.8096638655462185,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,2,high_income,ba_k24,ba,24
2026061322,True,120,1248,5,147,9,60,1248,147,503,3,3,37,34,0.025,False,2400,2400,503,0.0,0.2937847222222223,0,84,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026069322,120,360,6.0,0.05042016806722689,0.16544620195058996,5.358793396527493,0.8931322327545822,34,1,120,1.0,2.6173669467787115,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,0,high_income,ba_k6,ba,6
2026061323,True,120,1263,11,208,10,60,1263,208,502,3,3,34,27,0.025,False,2400,2400,502,0.0,0.2475763888888889,0,91,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026069323,120,360,6.0,0.05042016806722689,0.15863903079360783,5.097384950475424,0.8495641584125706,30,1,120,1.0,2.6547619047619047,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,1,high_income,ba_k6,ba,6
2026061324,True,120,1247,3,117,10,60,1247,117,400,2,2,39,32,0.016666666666666666,False,2400,2400,400,0.0,0.26608333333333345,0,104,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026069324,120,360,6.0,0.05042016806722689,0.13752226081131835,4.825280648141964,0.804213441356994,31,1,120,1.0,2.6661064425770307,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,2,high_income,ba_k6,ba,6
2026061310,True,120,1249,36,447,9,60,1249,447,856,1,1,16,16,0.008333333333333333,False,2400,2400,856,0.0,0.29461805555555554,0,93,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026069310,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,0,high_income,complete,complete,0
2026061311,True,120,1275,7,170,10,60,1275,170,747,5,5,22,12,0.041666666666666664,False,2400,2400,747,0.0,0.28300000000000014,0,91,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026069311,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,1,high_income,complete,complete,0
2026061312,True,120,1260,36,447,10,60,1260,447,707,2,2,21,19,0.016666666666666666,False,2400,2400,707,0.0,0.32915277777777785,0,97,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026069312,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,2,high_income,complete,complete,0
2026061316,True,120,1241,19,276,10,60,1241,276,698,2,2,21,19,0.016666666666666666,False,2400,2400,698,0.0,0.3053194444444445,0,93,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026069316,120,720,12.0,0.10084033613445378,0.1013227145511941,3.3565855667130946,0.27971546389275787,23,1,120,1.0,2.1675070028011203,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,0,high_income,er_k12,er,12
2026061317,True,120,1269,39,477,10,60,1269,477,729,3,3,20,15,0.025,False,2400,2400,729,0.0,0.32790972222222226,0,96,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026069317,120,720,12.0,0.10084033613445378,0.10295299199710954,3.344149119482164,0.2786790932901803,21,1,120,1.0,2.16890756302521,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,1,high_income,er_k12,er,12
2026061318,True,120,1260,69,763,10,60,1260,763,945,2,2,12,11,0.016666666666666666,False,2400,2400,945,0.0,0.32597222222222233,0,90,120,20.0,equal,biased,preferential_debt,0.02,0.4,0.1,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026069318,120,720,12.0,0.10084033613445378,0.10856352282048866,3.420526275297414,0.2850438562747845,22,1,120,1.0,2.1739495798319326,c-0p10__money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,2,high_income,er_k12,er,12
