scenario_id,scenario_base_id,scenario_index,protocol,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_settlements_completed,mean_checks_completed,mean_capped_periods,mean_max_uncapped_period_length_steps,mean_max_period_length_steps,mean_avalanche_count,event_count,events_per_run,events_per_period,event_timestep_rate,event_occupancy,event_period_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_repeat_default_share,mean_unique_default_nodes,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv
c-0p70__money-uniform__income-biased__growth-random__spend-low__topo-ba_k24,money-uniform__income-biased__growth-random__spend-low__topo-ba_k24,6306,timestep_settle_check,0.7,120,uniform,biased,random,low,0.01,0.1,ba_k24,ba,24,1,1.0,0.0,20.0,3426.0,3426.0,3426.0,0.0,420.0,420.0,1044.0,1044,1044.0,52.2,0.3047285464098073,0.3047285464098073,1.0,0.0,1.028735632183908,0.0085727969348659,1.0,1.0,2.0,4,1.0,0.028735632183908,0.0279329608938547,0.9720670391061452,3.0,825.0,0.3491293532338309,0.7140689410092396,0.9376163873370578,67.0,24.0,0.2754359829148868,0.4234858649090637
c-0p70__money-uniform__income-biased__growth-random__spend-low__topo-sw_k6,money-uniform__income-biased__growth-random__spend-low__topo-sw_k6,6307,timestep_settle_check,0.7,120,uniform,biased,random,low,0.01,0.1,sw_k6,sw,6,1,1.0,0.0,20.0,3374.0,3374.0,3374.0,0.0,420.0,420.0,957.0,957,957.0,47.85,0.2836395969176052,0.2836395969176052,1.0,0.0,1.0188087774294672,0.0084900731452455,1.0,1.0,2.0,2,1.0,0.018808777429467,0.0184615384615384,0.9815384615384616,31.0,1094.0,0.3418729549011239,0.7163287807654004,0.9353846153846154,63.0,6.0,0.4255357142857144,0.1178511301977579
c-0p70__money-uniform__income-biased__growth-random__spend-low__topo-sw_k12,money-uniform__income-biased__growth-random__spend-low__topo-sw_k12,6308,timestep_settle_check,0.7,120,uniform,biased,random,low,0.01,0.1,sw_k12,sw,12,1,1.0,0.0,20.0,3533.0,3533.0,3533.0,0.0,420.0,420.0,941.0,941,941.0,47.05,0.2663458816869516,0.2663458816869516,1.0,0.0,1.028692879914984,0.0085724406659582,1.0,1.0,2.0,3,1.0,0.028692879914984,0.027892561983471,0.9721074380165288,33.0,1080.0,0.3313733441470667,0.7076777507434442,0.9338842975206612,64.0,12.0,0.5250061975061977,0.0874007373475126
c-0p70__money-uniform__income-biased__growth-random__spend-low__topo-sw_k24,money-uniform__income-biased__growth-random__spend-low__topo-sw_k24,6309,timestep_settle_check,0.7,120,uniform,biased,random,low,0.01,0.1,sw_k24,sw,24,1,1.0,0.0,20.0,3410.0,3410.0,3410.0,0.0,420.0,420.0,864.0,864,864.0,43.2,0.2533724340175953,0.2533724340175953,1.0,0.0,1.0243055555555556,0.0085358796296296,1.0,1.0,2.0,4,1.0,0.0243055555555555,0.023728813559322,0.976271186440678,49.0,1151.0,0.3215648854961832,0.7029295567162182,0.9322033898305084,60.0,24.0,0.5518814656894369,0.0627310543924234
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-complete,money-uniform__income-biased__growth-random__spend-baseline__topo-complete,6310,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,complete,complete,0,1,1.0,0.0,20.0,7111.0,7111.0,7111.0,0.0,420.0,420.0,3663.0,3663,3663.0,183.15,0.5151174237097454,0.5151174237097454,1.0,0.0,1.021021021021021,0.0085085085085085,1.0,1.0,2.0,5,1.0,0.021021021021021,0.0205882352941176,0.9794117647058824,8.0,528.0,0.3431681681681682,0.9014764764764764,0.9732620320855616,100.0,119.0,1.0,0.0
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-er_k6,money-uniform__income-biased__growth-random__spend-baseline__topo-er_k6,6311,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,er_k6,er,6,1,1.0,0.0,20.0,6975.0,6975.0,6975.0,0.0,420.0,420.0,3675.0,3675,3675.0,183.75,0.5268817204301075,0.5268817204301075,1.0,0.0,1.0174149659863945,0.0084784580498866,1.0,1.0,2.0,4,1.000544217687075,0.0168707482993197,0.0165819737897833,0.9834180262102168,29.0,239.0,0.356083930830873,0.934995782370308,0.9740572345546936,97.0,6.0,0.0519666907166906,0.3402069087198858
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-er_k12,money-uniform__income-biased__growth-random__spend-baseline__topo-er_k12,6312,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,er_k12,er,12,1,1.0,0.0,20.0,7125.0,7125.0,7125.0,0.0,420.0,420.0,2858.0,2858,2858.0,142.9,0.4011228070175439,0.4011228070175439,1.0,0.0,1.01889433170049,0.008490786097504,1.0,1.0,2.0,3,1.0,0.0188943317004898,0.018543956043956,0.981456043956044,42.0,607.0,0.302904089899386,0.8734646543839018,0.9690934065934066,90.0,12.0,0.0958441914266216,0.2481412381569699
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-er_k24,money-uniform__income-biased__growth-random__spend-baseline__topo-er_k24,6313,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,er_k24,er,24,1,1.0,0.0,20.0,6159.0,6159.0,6159.0,0.0,420.0,420.0,3354.0,3354,3354.0,167.7,0.5445689235265465,0.5445689235265465,1.0,0.0,1.018783542039356,0.0084898628503279,1.0,1.0,2.0,3,1.0005963029218845,0.0181872391174716,0.0178519168861574,0.9821480831138426,22.0,430.0,0.4045162327225973,0.9113468338154936,0.971319871232075,98.0,24.0,0.2039336130507029,0.1906373326308165
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k6,money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k6,6314,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,ba_k6,ba,6,1,1.0,0.0,20.0,6662.0,6662.0,6662.0,0.0,420.0,420.0,3981.0,3981,3981.0,199.05,0.5975682978084659,0.5975682978084659,1.0,0.0,1.017583521728209,0.0084798626810684,1.0,1.0,2.0,8,1.0002511931675455,0.0173323285606631,0.0170328313996544,0.9829671686003456,17.0,67.0,0.3703690967446125,0.917747974935045,0.9777832633917553,90.0,6.0,0.1202957759412531,0.8027729719194864
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k12,money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k12,6315,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,ba_k12,ba,12,1,1.0,0.0,20.0,6503.0,6503.0,6503.0,0.0,420.0,420.0,3849.0,3849,3849.0,192.45,0.5918806704597878,0.5918806704597878,1.0,0.0,1.022343465835282,0.0085195288819606,1.0,1.0,2.0,4,1.0002598077422706,0.0220836580930111,0.0216010165184243,0.9783989834815756,28.0,151.0,0.3849530516431925,0.9185915492957746,0.9750952986022872,98.0,12.0,0.2076197055903074,0.6838074236161762
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k24,money-uniform__income-biased__growth-random__spend-baseline__topo-ba_k24,6316,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,7464.0,7464.0,7464.0,0.0,421.0,421.0,3867.0,3867,3867.0,193.35,0.5180868167202572,0.5180868167202572,1.0,0.0,1.0191362813550555,0.0084928023446254,1.0,1.0,2.0,6,1.0002585983966898,0.0188776829583656,0.018523217457498,0.981476782542502,12.0,459.0,0.3380168350168351,0.8943198653198654,0.9756407003298656,96.0,24.0,0.2935355071250766,0.4645724338532112
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k6,money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k6,6317,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,sw_k6,sw,6,1,1.0,0.0,20.0,6702.0,6702.0,6702.0,0.0,420.0,420.0,3355.0,3355,3355.0,167.75,0.5005968367651448,0.5005968367651448,1.0,0.0,1.01698956780924,0.008474913065077,1.0,1.0,2.0,3,1.0002980625931446,0.0166915052160953,0.0164126611957796,0.9835873388042204,38.0,594.0,0.3604278473464519,0.8840041741204532,0.9718640093786636,96.0,6.0,0.4607142857142859,0.1054092553389459
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k12,money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k12,6318,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,sw_k12,sw,12,1,1.0,0.0,20.0,7403.0,7403.0,7403.0,0.0,421.0,421.0,3394.0,3394,3394.0,169.7,0.4584627853572875,0.4584627853572875,1.0,0.0,1.016205067766647,0.008468375564722,1.0,1.0,2.0,3,1.0005892751915144,0.0156157925751325,0.0153667729776746,0.9846332270223254,41.0,705.0,0.3039345626840826,0.8950281726213345,0.9724557842853,95.0,12.0,0.5002626771376767,0.0944035859331468
c-0p70__money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k24,money-uniform__income-biased__growth-random__spend-baseline__topo-sw_k24,6319,timestep_settle_check,0.7,120,uniform,biased,random,baseline,0.02,0.2,sw_k24,sw,24,1,1.0,0.0,20.0,7111.0,7111.0,7111.0,0.0,420.0,420.0,3226.0,3226,3226.0,161.3,0.4536633384896639,0.4536633384896639,1.0,0.0,1.017978921264724,0.008483157677206,1.0,1.0,2.0,3,1.000309981401116,0.0176689398636081,0.0173568818514007,0.9826431181485992,6.0,873.0,0.3086107727703342,0.8698301529300312,0.9722898903775884,91.0,24.0,0.549984625228227,0.0631906287004295
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-complete,money-uniform__income-biased__growth-random__spend-high_income__topo-complete,6320,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,complete,complete,0,1,1.0,0.0,20.0,9896.0,9896.0,9896.0,18.0,636.0,500.0,6223.0,6223,6223.0,311.15,0.628839935327405,0.628839935327405,1.0,0.0,1.0173549734854572,0.0084779581123788,1.0,1.0,2.0,4,1.0012855535915153,0.0160694198939418,0.0157952930026852,0.9842047069973148,9.0,67.0,0.3429039301310044,0.9798762736535662,0.9816774601168852,116.0,119.0,1.0,0.0
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-er_k6,money-uniform__income-biased__growth-random__spend-high_income__topo-er_k6,6321,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,er_k6,er,6,1,1.0,0.0,20.0,9893.0,9893.0,9893.0,18.0,653.0,500.0,6298.0,6298,6298.0,314.9,0.6366117456787628,0.6366117456787628,1.0,0.0,1.0161956176563989,0.0084682968138033,1.0,1.0,2.0,4,1.000952683391553,0.0152429342648459,0.015,0.985,113.0,147.0,0.3396349862258954,0.9591391184573004,0.98375,104.0,6.0,0.0425696063196063,0.4082482904638629
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-er_k12,money-uniform__income-biased__growth-random__spend-high_income__topo-er_k12,6322,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,er_k12,er,12,1,1.0,0.0,20.0,9910.0,9910.0,9910.0,18.0,643.0,500.0,5797.0,5797,5797.0,289.85,0.5849646821392532,0.5849646821392532,1.0,0.0,1.0156977747110574,0.0084641481225921,1.0,1.0,2.0,4,1.0003450060376056,0.0153527686734517,0.0151154891304347,0.9848845108695652,169.0,452.0,0.2984731270358307,0.936203854505972,0.9821671195652174,105.0,12.0,0.0971179275803888,0.2543601267378086
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-er_k24,money-uniform__income-biased__growth-random__spend-high_income__topo-er_k24,6323,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,er_k24,er,24,1,1.0,0.0,20.0,9885.0,9885.0,9885.0,18.0,650.0,500.0,5857.0,5857,5857.0,292.85,0.5925139099645929,0.5925139099645929,1.0,0.0,1.0170735871606624,0.0084756132263388,1.0,1.0,2.0,3,1.0017073587160663,0.0153662284445962,0.0151082759778411,0.9848917240221589,21.0,170.0,0.3101577118417535,0.9618016573108794,0.981198589894242,112.0,24.0,0.2088308129661431,0.1918477405536889
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k6,money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k6,6324,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,ba_k6,ba,6,1,1.0,0.0,20.0,9913.0,9913.0,9913.0,18.0,645.0,500.0,6039.0,6039,6039.0,301.95,0.6092000403510541,0.6092000403510541,1.0,0.0,1.0125848650438811,0.008438207208699,1.0,1.0,2.0,4,1.0004967709885744,0.0120880940553071,0.011937857726901,0.988062142273099,130.0,205.0,0.3377053524112348,0.9667130365659776,0.9834832379394932,101.0,6.0,0.1488433600614328,0.8779711460710615
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k12,money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k12,6325,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,ba_k12,ba,12,1,1.0,0.0,20.0,9899.0,9899.0,9899.0,18.0,638.0,500.0,7052.0,7052,7052.0,352.6,0.7123951914334782,0.7123951914334782,1.0,0.0,1.0148893930799774,0.0084574116089998,1.0,1.0,2.0,3,1.000567214974475,0.0143221781055019,0.0141120581249126,0.9858879418750872,18.0,3.0,0.3572066139888792,0.9649473222124672,0.9851893251362304,106.0,12.0,0.192453501695268,0.6423517266581765
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k24,money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k24,6326,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,ba_k24,ba,24,1,1.0,0.0,20.0,9893.0,9893.0,9893.0,18.0,633.0,500.0,6788.0,6788,6788.0,339.4,0.6861417163651067,0.6861417163651067,1.0,0.0,1.0190041249263406,0.0084917010410528,1.0,1.0,2.0,6,1.0010312315851502,0.0179728933411903,0.0176377042070261,0.9823622957929738,33.0,0.0,0.3741016548463356,0.989066193853428,0.9833742952146884,115.0,24.0,0.2895041847651771,0.4717113249372693
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k6,money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k6,6327,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,sw_k6,sw,6,1,1.0,0.0,20.0,9913.0,9913.0,9913.0,18.0,624.0,500.0,5731.0,5731,5731.0,286.55,0.5781297286391607,0.5781297286391607,1.0,0.0,1.0141336590472867,0.008451113825394,1.0,1.0,2.0,4,1.0003489792357354,0.0137846798115512,0.0135925671025464,0.9864074328974536,128.0,356.0,0.2981296758104739,0.9566638958160156,0.981417756366139,108.0,6.0,0.4439087301587303,0.1118033988749894
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k12,money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k12,6328,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,sw_k12,sw,12,1,1.0,0.0,20.0,9912.0,9912.0,9912.0,18.0,638.0,500.0,6062.0,6062,6062.0,303.1,0.6115819209039548,0.6115819209039548,1.0,0.0,1.0145166611679313,0.0084543055097327,1.0,1.0,2.0,3,1.0004948861761795,0.0140217749917518,0.0138211382113821,0.986178861788618,56.0,186.0,0.3163341733165337,0.9746640067198656,0.9817886178861788,112.0,12.0,0.5190622340622342,0.0997682499781554
c-0p70__money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k24,money-uniform__income-biased__growth-random__spend-high_income__topo-sw_k24,6329,timestep_settle_check,0.7,120,uniform,biased,random,high_income,0.02,0.4,sw_k24,sw,24,1,1.0,0.0,20.0,9897.0,9897.0,9897.0,18.0,652.0,500.0,5515.0,5515,5515.0,275.75,0.5572395675457209,0.5572395675457209,1.0,0.0,1.0210335448776064,0.00850861287398,1.0,1.0,2.0,3,1.00090661831369,0.0201269265639165,0.0197123068726691,0.9802876931273308,47.0,398.0,0.3195196390658175,0.9461053609341824,0.9808204581779436,108.0,24.0,0.5568470335354392,0.061567111831393
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-complete,money-uniform__income-biased__growth-random__spend-high_wealth__topo-complete,6330,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,complete,complete,0,1,1.0,0.0,20.0,9813.0,9813.0,9813.0,14.0,539.0,500.0,5524.0,5524,5524.0,276.2,0.5629267298481606,0.5629267298481606,1.0,0.0,1.0197320782042,0.0084977673183683,1.0,1.0,2.0,6,1.0005430847212164,0.0191889934829833,0.0188176815196165,0.9811823184803836,55.0,204.0,0.3372662266226622,0.9502750275027504,0.980472217290964,110.0,119.0,1.0,0.0
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k6,money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k6,6331,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,er_k6,er,6,1,1.0,0.0,20.0,9866.0,9866.0,9866.0,17.0,537.0,500.0,5923.0,5923,5923.0,296.15,0.6003446178795865,0.6003446178795865,1.0,0.0,1.0168833361472227,0.0084740278012268,1.0,1.0,2.0,3,1.000844166807361,0.0160391693398615,0.0157728706624605,0.9842271293375394,2.0,0.0,0.3216717869943677,0.94644777265745,0.9828988875975428,103.0,6.0,0.0508904521404521,0.3619648028724871
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k12,money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k12,6332,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,er_k12,er,12,1,1.0,0.0,20.0,9512.0,9512.0,9512.0,5.0,527.0,500.0,5849.0,5849,5849.0,292.45,0.6149074852817493,0.6149074852817493,1.0,0.0,1.016413062061891,0.0084701088505157,1.0,1.0,2.0,3,1.0005129081894342,0.0159001538724568,0.0156433978132884,0.9843566021867116,24.0,0.0,0.3637596899224806,0.9591010733452594,0.9814970563498738,110.0,12.0,0.1016382765840969,0.2654922053678998
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-uniform__income-biased__growth-random__spend-high_wealth__topo-er_k24,6333,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,er_k24,er,24,1,1.0,0.0,20.0,9841.0,9841.0,9841.0,17.0,547.0,500.0,5540.0,5540,5540.0,277.0,0.5629509196219896,0.5629509196219896,1.0,0.0,1.0146209386281588,0.0084551744885679,1.0,1.0,2.0,3,1.0001805054151625,0.0144404332129963,0.0142323429994662,0.9857676570005336,60.0,257.0,0.3299054373522458,0.9439978986078276,0.9807863369507204,108.0,24.0,0.2017197324563674,0.1706130015452992
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k6,money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k6,6334,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,ba_k6,ba,6,1,1.0,0.0,20.0,9729.0,9729.0,9729.0,14.0,542.0,500.0,6008.0,6008,6008.0,300.4,0.617535204029191,0.617535204029191,1.0,0.0,1.013814913448735,0.0084484576120727,1.0,1.0,2.0,3,1.0006657789613849,0.0131491344873502,0.0129699556723033,0.9870300443276966,42.0,0.0,0.3225165329956381,0.9599514563106796,0.983582334592021,100.0,6.0,0.143649358176319,0.8933913745655642
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k12,money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k12,6335,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,ba_k12,ba,12,1,1.0,0.0,20.0,9727.0,9727.0,9727.0,12.0,531.0,500.0,6715.0,6715,6715.0,335.75,0.6903464583119153,0.6903464583119153,1.0,0.0,1.012807148175726,0.008440059568131,1.0,1.0,2.0,4,1.0001489203276248,0.0126582278481012,0.0124981620349948,0.9875018379650052,2.0,91.0,0.3557956989247313,0.9625913978494623,0.9847081311571828,104.0,12.0,0.1796829180193869,0.6424418117475554
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-uniform__income-biased__growth-random__spend-high_wealth__topo-ba_k24,6336,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,9734.0,9734.0,9734.0,13.0,525.0,500.0,6059.0,6059,6059.0,302.95,0.6224573659338402,0.6224573659338402,1.0,0.0,1.0174946360785608,0.0084791219673213,1.0,1.0,2.0,5,1.0003300874731804,0.0171645486053804,0.0168694241686942,0.9831305758313058,42.0,186.0,0.3360018526435799,0.948371811315377,0.9826439578264397,107.0,24.0,0.2931182759625248,0.4674596437325028
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k6,money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k6,6337,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,sw_k6,sw,6,1,1.0,0.0,20.0,9753.0,9753.0,9753.0,14.0,529.0,500.0,5900.0,5900,5900.0,295.0,0.6049420691069415,0.6049420691069415,1.0,0.0,1.0110169491525425,0.0084251412429378,1.0,1.0,2.0,4,1.0003389830508476,0.0106779661016949,0.0105616093880972,0.9894383906119028,18.0,511.0,0.3635425562197552,0.9558141189866212,0.9815590947191952,110.0,6.0,0.4265079365079364,0.1197992147380434
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k12,6338,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,sw_k12,sw,12,1,1.0,0.0,20.0,9840.0,9840.0,9840.0,15.0,540.0,500.0,5892.0,5892,5892.0,294.6,0.598780487804878,0.598780487804878,1.0,0.0,1.01714188730482,0.0084761823942068,1.0,1.0,2.0,4,1.0003394433129666,0.0168024439918533,0.0165192724845653,0.9834807275154348,64.0,405.0,0.337674692126747,0.9650235229002352,0.9819789754713832,108.0,12.0,0.5151442538942542,0.0853912563829966
c-0p70__money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k24,money-uniform__income-biased__growth-random__spend-high_wealth__topo-sw_k24,6339,timestep_settle_check,0.7,120,uniform,biased,random,high_wealth,0.04,0.2,sw_k24,sw,24,1,1.0,0.0,20.0,9712.0,9712.0,9712.0,14.0,521.0,500.0,5828.0,5828,5828.0,291.4,0.6000823723228995,0.6000823723228995,1.0,0.0,1.0135552505147565,0.0084462937542896,1.0,1.0,2.0,4,1.0003431708991075,0.0132120796156485,0.0130353817504655,0.9869646182495344,1.0,263.0,0.3567268192488262,0.9494351525821596,0.9812087353986796,111.0,24.0,0.5450838972362224,0.0640998931067462
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-complete,money-uniform__income-biased__growth-random__spend-high_both__topo-complete,6340,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,complete,complete,0,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,707.0,500.0,5559.0,5559,5559.0,277.95,0.5603830645161291,0.5603830645161291,1.0,0.0,1.0196078431372548,0.0084967320261437,1.0,1.0,2.0,3,1.0,0.0196078431372549,0.0192307692307692,0.9807692307692308,20.0,250.0,0.2972038870553721,0.9530039115022612,0.9805928016937192,110.0,119.0,1.0,0.0
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-er_k6,money-uniform__income-biased__growth-random__spend-high_both__topo-er_k6,6341,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,er_k6,er,6,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,697.0,500.0,6679.0,6679,6679.0,333.95,0.6732862903225807,0.6732862903225807,1.0,0.0,1.0128761790687228,0.0084406348255726,1.0,1.0,2.0,3,1.001048061086989,0.0118281179817337,0.0116777531411677,0.9883222468588322,51.0,0.0,0.3347378277153559,0.9730163684283536,0.9841832963784184,107.0,6.0,0.0518578643578643,0.4048319267163706
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-er_k12,money-uniform__income-biased__growth-random__spend-high_both__topo-er_k12,6342,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,er_k12,er,12,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,718.0,500.0,6167.0,6167,6167.0,308.35,0.6216733870967742,0.6216733870967742,1.0,0.0,1.0152424193286849,0.0084603534944057,1.0,1.0,2.0,4,1.0011350737797955,0.0141073455488892,0.0138955438428366,0.9861044561571634,31.0,240.0,0.3411730899256255,0.9477315753887764,0.9827503593675132,108.0,12.0,0.103197579495954,0.2846375212766555
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-er_k24,money-uniform__income-biased__growth-random__spend-high_both__topo-er_k24,6343,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,er_k24,er,24,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,711.0,500.0,6007.0,6007,6007.0,300.35,0.6055443548387097,0.6055443548387097,1.0,0.0,1.016147827534543,0.0084678985627878,1.0,1.0,2.0,3,1.001831196936907,0.014316630597636,0.014089121887287,0.9859108781127128,34.0,277.0,0.3281872781872781,0.9643598143598144,0.9821428571428572,109.0,24.0,0.197723241297933,0.1832070271982349
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k6,money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k6,6344,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,ba_k6,ba,6,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,699.0,500.0,6391.0,6391,6391.0,319.55,0.6442540322580645,0.6442540322580645,1.0,0.0,1.0150211234548585,0.0084585093621238,1.0,1.0,2.0,4,1.0004694101079643,0.014551713346894,0.0143363650377678,0.9856636349622322,143.0,0.0,0.326651893634166,0.9804324469513834,0.9838137814089718,105.0,6.0,0.1151336225502892,0.7616380981756313
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k12,money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k12,6345,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,ba_k12,ba,12,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,718.0,500.0,6220.0,6220,6220.0,311.0,0.6270161290322581,0.6270161290322581,1.0,0.0,1.0188102893890676,0.0084900857449088,1.0,1.0,2.0,4,1.0008038585209005,0.0180064308681672,0.0176739782231339,0.982326021776866,54.0,67.0,0.3167543859649122,0.9636744639376218,0.9831150386618274,107.0,12.0,0.1800618289302873,0.6218438829921983
c-0p70__money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k24,money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k24,6346,timestep_settle_check,0.7,120,uniform,biased,random,high_both,0.04,0.4,ba_k24,ba,24,1,1.0,0.0,20.0,9920.0,9920.0,9920.0,19.0,715.0,500.0,5925.0,5925,5925.0,296.25,0.5972782258064516,0.5972782258064516,1.0,0.0,1.0156962025316456,0.008464135021097,1.0,1.0,2.0,4,1.0013502109704642,0.0143459915611814,0.0141242937853107,0.9858757062146892,24.0,149.0,0.2966709386061272,0.958748321738069,0.9818876703223662,109.0,24.0,0.295758368478968,0.4770484582109888
