seed,ended_by_default,periods_completed,time_steps_completed,settlements_completed,checks_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,max_period_length_steps_cap,max_uncapped_period_length_steps,capped_periods,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,avalanche_period_count,avalanche_timestep_rate,avalanche_period_occupancy,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,total_default_occurrences,unique_default_nodes,repeat_default_occurrences,repeat_default_share,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,scenario_index,run_index,protocol,spending_label,topology_label,topology_family,target_mean_degree_requested,sw_rewire_probability
2026060930,False,20,349,349,349,0,0,14,60,500,60,0,349,349,349,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,349,0.0,0.1143541666666667,0,138,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026069930.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,30,0,timestep_settle_check,high_wealth,complete,complete,0,
2026060931,False,20,349,349,349,0,0,13,60,500,60,0,349,349,349,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,349,0.0,0.1304097222222222,0,135,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0590614478114477,2.411776661854631,0.4019627769757718,12,1,120,1.0,2.880392156862745,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,31,0,timestep_settle_check,high_wealth,er_k6,er,6,0.1
2026060932,False,20,341,341,341,0,0,14,60,500,60,0,341,341,341,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,341,0.0,0.1242013888888888,0,133,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.0981612051232793,2.9524001535473925,0.2460333461289493,20,1,120,1.0,2.164565826330532,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,32,0,timestep_settle_check,high_wealth,er_k12,er,12,0.1
2026060933,False,20,330,330,330,0,0,13,60,500,60,0,330,330,330,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,330,0.0,0.1251111111111111,0,130,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.1999673171140493,4.374166587286466,0.1822569411369361,38,1,120,1.0,1.8033613445378152,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,33,0,timestep_settle_check,high_wealth,er_k24,er,24,0.1
2026060934,False,20,343,343,343,0,0,14,60,500,60,0,343,343,343,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,343,0.0,0.1447708333333333,0,154,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1281653895926341,4.835631637473364,0.8059386062455607,26,1,120,1.0,2.675910364145658,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,34,0,timestep_settle_check,high_wealth,ba_k6,ba,6,0.1
2026060935,False,20,336,336,336,0,0,14,60,500,60,0,336,336,336,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,336,0.0,0.1280972222222223,0,148,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.2114780461256766,8.04259493778801,0.6702162448156676,46,1,120,1.0,2.136134453781513,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,35,0,timestep_settle_check,high_wealth,ba_k12,ba,12,0.1
2026060936,False,20,342,342,342,0,0,14,60,500,60,0,342,342,342,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,342,0.0,0.1120347222222222,0,149,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2820681852909663,10.971933892132842,0.4571639121722017,61,1,120,1.0,1.8103641456582635,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,36,0,timestep_settle_check,high_wealth,ba_k24,ba,24,0.1
2026060937,False,20,342,342,342,0,0,12,60,500,60,0,342,342,342,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,342,0.0,0.1238680555555555,0,142,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.3882936507936509,0.8366600265340756,0.1394433377556792,8,1,120,1.0,3.616106442577031,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,37,0,timestep_settle_check,high_wealth,sw_k6,sw,6,0.1
2026060938,False,20,346,346,346,0,0,13,60,500,60,0,346,346,346,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,346,0.0,0.1266805555555556,0,130,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5236983155733154,1.1832159566199232,0.0986013297183269,16,1,120,1.0,2.68375350140056,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,38,0,timestep_settle_check,high_wealth,sw_k12,sw,12,0.1
2026060939,False,20,341,341,341,0,0,14,60,500,60,0,341,341,341,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,341,0.0,0.1139375,0,149,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5429988411594058,1.7841898254763513,0.0743412427281813,28,1,120,1.0,1.9724089635854345,c-0p10__money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,money-equal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,39,0,timestep_settle_check,high_wealth,sw_k24,sw,24,0.1
2026060940,False,20,476,476,476,0,0,20,60,500,60,0,476,476,476,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,476,0.0,0.1392708333333334,0,212,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026069940.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,40,0,timestep_settle_check,high_both,complete,complete,0,
2026060941,False,20,445,445,445,0,0,20,60,500,60,0,445,445,445,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,445,0.0,0.1357291666666666,0,201,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.069015429015429,2.559296778413945,0.4265494630689909,14,1,120,1.0,2.850700280112045,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k6,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k6,41,0,timestep_settle_check,high_both,er_k6,er,6,0.1
2026060942,False,20,463,463,463,0,0,19,60,500,60,0,463,463,463,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,463,0.0,0.140875,0,190,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1052686799068377,3.459287017098562,0.2882739180915468,21,1,120,1.0,2.171708683473389,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,42,0,timestep_settle_check,high_both,er_k12,er,12,0.1
2026060943,False,20,470,470,470,0,0,17,60,500,60,0,470,470,470,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,470,0.0,0.1154166666666667,0,176,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.1967468082099171,4.222953153106642,0.1759563813794434,34,1,120,1.0,1.8029411764705885,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k24,43,0,timestep_settle_check,high_both,er_k24,er,24,0.1
2026060944,False,20,471,471,471,0,0,20,60,500,60,0,471,471,471,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,471,0.0,0.1435138888888889,0,179,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1572541884168628,5.121848624601603,0.8536414374336005,29,1,120,1.0,2.631372549019608,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k6,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k6,44,0,timestep_settle_check,high_both,ba_k6,ba,6,0.1
2026060945,False,20,459,459,459,0,0,18,60,500,60,0,459,459,459,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,459,0.0,0.1386319444444443,0,178,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1725124853504851,7.157746386491584,0.5964788655409653,43,1,120,1.0,2.153501400560224,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k12,45,0,timestep_settle_check,high_both,ba_k12,ba,12,0.1
2026060946,False,20,478,478,478,0,0,21,60,500,60,0,478,478,478,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,478,0.0,0.1308472222222223,0,191,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.28663117484232,11.01287125745749,0.4588696357273954,66,1,120,1.0,1.809243697478992,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-ba_k24,46,0,timestep_settle_check,high_both,ba_k24,ba,24,0.1
2026060947,False,20,448,448,448,0,0,18,60,500,60,0,448,448,448,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,448,0.0,0.1209236111111111,0,168,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4442261904761906,0.7416198487095663,0.123603308118261,8,1,120,1.0,3.784033613445378,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k6,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k6,47,0,timestep_settle_check,high_both,sw_k6,sw,6,0.1
2026060948,False,20,469,469,469,0,0,19,60,500,60,0,469,469,469,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,469,0.0,0.1254513888888888,0,178,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.506541514041514,1.0408329997330663,0.0867360833110888,14,1,120,1.0,2.615126050420168,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k12,48,0,timestep_settle_check,high_both,sw_k12,sw,12,0.1
2026060949,False,20,465,465,465,0,0,19,60,500,60,0,465,465,465,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,465,0.0,0.1318541666666666,0,182,0,0,0,0.0,120,20.0,equal,uniform,random,0.04,0.4,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5360675916167906,1.6072751268321592,0.0669697969513399,27,1,120,1.0,1.9666666666666663,c-0p10__money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k24,money-equal__income-uniform__growth-random__spend-high_both__topo-sw_k24,49,0,timestep_settle_check,high_both,sw_k24,sw,24,0.1
2026060950,False,20,133,133,133,0,0,3,60,500,60,0,133,133,133,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,133,0.0,0.0837430555555556,0,31,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026069950.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-complete,50,0,timestep_settle_check,low,complete,complete,0,
2026060951,False,20,132,132,132,0,0,4,60,500,60,0,132,132,132,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,132,0.0,0.0827569444444444,0,37,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0599732674732674,2.23606797749979,0.3726779962499649,14,1,120,1.0,2.8596638655462185,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k6,51,0,timestep_settle_check,low,er_k6,er,6,0.1
2026060952,False,20,128,128,128,0,0,2,60,500,60,0,128,128,128,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,128,0.0,0.0859236111111112,0,25,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.095458616482728,3.170173496829472,0.2641811247357893,24,1,120,1.0,2.153781512605042,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k12,52,0,timestep_settle_check,low,er_k12,er,12,0.1
2026060953,False,20,129,129,129,0,0,3,60,500,60,0,129,129,129,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,129,0.0,0.066861111111111,0,31,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.1985983754539878,4.068169121361598,0.1695070467233999,37,1,120,1.0,1.80406162464986,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-er_k24,53,0,timestep_settle_check,low,er_k24,er,24,0.1
2026060954,False,20,129,129,129,0,0,3,60,500,60,0,129,129,129,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,129,0.0,0.1011874999999999,0,25,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1056909719680617,4.318564576337836,0.7197607627229727,27,1,120,1.0,2.7301120448179272,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k6,54,0,timestep_settle_check,low,ba_k6,ba,6,0.1
2026060955,False,20,126,126,126,0,0,3,60,500,60,0,126,126,126,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,126,0.0,0.0958749999999999,0,33,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1774837067429307,7.291547618075786,0.6076289681729822,43,1,120,1.0,2.15266106442577,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k12,55,0,timestep_settle_check,low,ba_k12,ba,12,0.1
2026060956,False,20,130,130,130,0,0,4,60,500,60,0,130,130,130,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,130,0.0,0.0873680555555556,0,31,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2800533686508641,10.86047881080756,0.452519950450315,67,1,120,1.0,1.812745098039216,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-ba_k24,56,0,timestep_settle_check,low,ba_k24,ba,24,0.1
2026060957,False,20,132,132,132,0,0,3,60,500,60,0,132,132,132,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,132,0.0,0.0859930555555554,0,31,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4667857142857144,0.6582805886043833,0.1097134314340638,8,1,120,1.0,3.838655462184874,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k6,57,0,timestep_settle_check,low,sw_k6,sw,6,0.1
2026060958,False,20,137,137,137,0,0,4,60,500,60,0,137,137,137,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,137,0.0,0.0873055555555555,0,32,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5111817580567583,1.132843031197762,0.0944035859331468,16,1,120,1.0,2.598459383753501,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k12,58,0,timestep_settle_check,low,sw_k12,sw,12,0.1
2026060959,False,20,131,131,131,0,0,3,60,500,60,0,131,131,131,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,131,0.0,0.0842222222222222,0,34,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.01,0.1,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5542592425566527,1.4888474289418197,0.0620353095392424,30,1,120,1.0,2.0021008403361344,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,money-equal__income-uniform__growth-preferential_debt__spend-low__topo-sw_k24,59,0,timestep_settle_check,low,sw_k24,sw,24,0.1
2026060960,False,20,210,210,210,0,0,6,60,500,60,0,210,210,210,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,210,0.0,0.1108402777777777,0,54,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026069960.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,60,0,timestep_settle_check,baseline,complete,complete,0,
2026060961,False,20,210,210,210,0,0,6,60,500,60,0,210,210,210,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,210,0.0,0.1094236111111111,0,57,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0445689958189958,2.4460853078609777,0.4076808846434963,13,1,120,1.0,2.8364145658263307,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k6,61,0,timestep_settle_check,baseline,er_k6,er,6,0.1
2026060962,False,20,220,220,220,0,0,8,60,500,60,0,220,220,220,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,220,0.0,0.1114236111111111,0,81,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1008770459429194,3.3366650016645862,0.2780554168053822,23,1,120,1.0,2.1672268907563024,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k12,62,0,timestep_settle_check,baseline,er_k12,er,12,0.1
2026060963,False,20,214,214,214,0,0,9,60,500,60,0,214,214,214,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,214,0.0,0.10975,0,83,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2064348631017891,4.353159771935784,0.181381657163991,36,1,120,1.0,1.804341736694678,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-er_k24,63,0,timestep_settle_check,baseline,er_k24,er,24,0.1
2026060964,False,20,222,222,222,0,0,7,60,500,60,0,222,222,222,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,222,0.0,0.1217569444444444,0,70,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1480834798634648,4.927812225859802,0.8213020376433003,30,1,120,1.0,2.6481792717086834,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k6,64,0,timestep_settle_check,baseline,ba_k6,ba,6,0.1
2026060965,False,20,216,216,216,0,0,7,60,500,60,0,216,216,216,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,216,0.0,0.1069999999999999,0,53,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1757743066857891,7.148426400264607,0.5957022000220505,41,1,120,1.0,2.1553221288515405,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k12,65,0,timestep_settle_check,baseline,ba_k12,ba,12,0.1
2026060966,True,20,210,210,210,14,173,6,60,500,60,0,210,173,186,1,1,1,1,1,0.0047619047619047,0.05,0.0083333333333333,False,2400,2400,186,0.0,0.117576388888889,0,61,1,1,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2799077839472997,10.749418588928426,0.4478924412053511,63,1,120,1.0,1.8089635854341737,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-ba_k24,66,0,timestep_settle_check,baseline,ba_k24,ba,24,0.1
2026060967,False,20,211,211,211,0,0,6,60,500,60,0,211,211,211,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,211,0.0,0.1160000000000001,0,60,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4418253968253968,0.6708203932499369,0.1118033988749894,8,1,120,1.0,3.827310924369748,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k6,67,0,timestep_settle_check,baseline,sw_k6,sw,6,0.1
2026060968,False,20,207,207,207,0,0,6,60,500,60,0,207,207,207,0,0,0,0,0,0.0,0.0,0.0,False,2400,2400,207,0.0,0.1100833333333333,0,73,0,0,0,0.0,120,20.0,equal,uniform,preferential_debt,0.02,0.2,0.1,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5262565675065674,1.0801234497346437,0.0900102874778869,14,1,120,1.0,2.62843137254902,c-0p10__money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,money-equal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,68,0,timestep_settle_check,baseline,sw_k12,sw,12,0.1
